customer_id_masked,date_registered_masked,gender,adress_masked,email_masked,birthdate_masked,current_location,age_bracket,salary_bracket
CID_008620,43982,M,ADDR_008620,user_008620@masked.com,30391,"['81.8236135', '142.424374']",36–45,20k - 40k
CID_008621,44628,M,ADDR_008621,user_008621@masked.com,41465,"['-48.1716345', '32.796994']",26–35,100k+
CID_008622,44137,M,ADDR_008622,user_008622@masked.com,20648,"['-3.7768415', '131.731600']",18–25,60k - 80k
CID_008623,44028,F,ADDR_008623,user_008623@masked.com,41030,"['79.3643305', '167.848045']",56–65,80k - 100k
CID_008624,43643,M,ADDR_008624,user_008624@masked.com,10088,"['44.236795', '-4.409420']",46–55,20k - 40k
CID_008625,43850,M,ADDR_008625,user_008625@masked.com,3899,"['78.047720', '-23.277112']",26–35,100k+
CID_008626,43940,F,ADDR_008626,user_008626@masked.com,28299,"['62.537842', '-55.726480']",46–55,100k+
CID_008627,43856,M,ADDR_008627,user_008627@masked.com,9189,"['-18.7707255', '-166.409886']",56–65,60k - 80k
CID_008628,44110,M,ADDR_008628,user_008628@masked.com,34288,"['79.469158', '-155.117466']",56–65,100k+
CID_008629,43852,M,ADDR_008629,user_008629@masked.com,31882,"['-80.3652695', '-169.915956']",56–65,100k+
CID_008630,44704,M,ADDR_008630,user_008630@masked.com,4459,"['-19.9563555', '85.829423']",36–45,100k+
CID_008631,43795,F,ADDR_008631,user_008631@masked.com,14517,"['36.2983975', '-1.014109']",26–35,100k+
CID_008632,44354,F,ADDR_008632,user_008632@masked.com,13672,"['16.9193485', '-66.835663']",26–35,100k+
CID_008633,43868,M,ADDR_008633,user_008633@masked.com,9293,"['-89.818612', '-61.575208']",36–45,100k+
CID_008634,44619,M,ADDR_008634,user_008634@masked.com,24151,"['-85.2662765', '-60.245397']",36–45,100k+
CID_008635,44054,F,ADDR_008635,user_008635@masked.com,7871,"['67.911154', '-56.762618']",46–55,60k - 80k
CID_008636,44115,F,ADDR_008636,user_008636@masked.com,31740,"['-59.2428595', '-172.569539']",46–55,100k+
CID_008637,44106,M,ADDR_008637,user_008637@masked.com,5891,"['56.014577', '-163.710419']",56–65,80k - 100k
CID_008638,44206,F,ADDR_008638,user_008638@masked.com,32958,"['-35.8055905', '-155.166034']",56–65,100k+
CID_008639,44433,M,ADDR_008639,user_008639@masked.com,6058,"['-30.7646305', '-178.763743']",56–65,100k+
CID_008640,44543,M,ADDR_008640,user_008640@masked.com,35045,"['-70.4524795', '-98.537156']",18–25,100k+
CID_008641,44111,M,ADDR_008641,user_008641@masked.com,30883,"['36.198921', '-58.913880']",26–35,100k+
CID_008642,43679,F,ADDR_008642,user_008642@masked.com,23972,"['-66.036783', '-34.781310']",36–45,100k+
CID_008643,44139,M,ADDR_008643,user_008643@masked.com,20005,"['-47.3016375', '-94.574725']",26–35,100k+
CID_008644,44168,F,ADDR_008644,user_008644@masked.com,11851,"['-74.7269235', '14.429035']",56–65,100k+
CID_008645,43990,F,ADDR_008645,user_008645@masked.com,14464,"['82.8654415', '-148.070199']",36–45,80k - 100k
CID_008646,44107,F,ADDR_008646,user_008646@masked.com,19018,"['69.3798655', '-86.762902']",46–55,60k - 80k
CID_008647,43691,F,ADDR_008647,user_008647@masked.com,38125,"['-21.503032', '-140.460933']",46–55,20k - 40k
CID_008648,44282,F,ADDR_008648,user_008648@masked.com,12294,"['27.979672', '-166.158066']",26–35,20k - 40k
CID_008649,44353,M,ADDR_008649,user_008649@masked.com,23541,"['12.2928145', '-6.308624']",36–45,100k+
CID_008650,43667,M,ADDR_008650,user_008650@masked.com,43559,"['88.586714', '-123.318021']",56–65,100k+
CID_008651,44598,M,ADDR_008651,user_008651@masked.com,28869,"['-76.245963', '150.244824']",26–35,100k+
CID_008652,44142,M,ADDR_008652,user_008652@masked.com,22553,"['-1.8280135', '83.081465']",46–55,60k - 80k
CID_008653,44397,F,ADDR_008653,user_008653@masked.com,16176,"['75.742441', '38.136913']",36–45,60k - 80k
CID_008654,44413,F,ADDR_008654,user_008654@masked.com,29124,"['-7.6012065', '95.275744']",46–55,60k - 80k
CID_008655,44246,F,ADDR_008655,user_008655@masked.com,27400,"['85.424452', '81.972761']",26–35,100k+
CID_008656,44614,M,ADDR_008656,user_008656@masked.com,3634,"['-9.9691905', '16.702764']",26–35,100k+
CID_008657,44318,F,ADDR_008657,user_008657@masked.com,15085,"['13.428291', '18.471972']",46–55,80k - 100k
CID_008658,43982,M,ADDR_008658,user_008658@masked.com,17529,"['36.7692925', '-173.633851']",36–45,100k+
CID_008659,43691,M,ADDR_008659,user_008659@masked.com,16833,"['-81.780231', '-97.234102']",36–45,60k - 80k
CID_008660,43843,F,ADDR_008660,user_008660@masked.com,24717,"['47.8594255', '134.440403']",18–25,20k - 40k
CID_008661,43953,M,ADDR_008661,user_008661@masked.com,31243,"['-57.379729', '-94.229516']",56–65,100k+
CID_008662,44635,F,ADDR_008662,user_008662@masked.com,37224,"['-40.521151', '77.149288']",46–55,100k+
CID_008663,43949,F,ADDR_008663,user_008663@masked.com,3771,"['-5.085214', '125.843086']",46–55,100k+
CID_008664,43994,F,ADDR_008664,user_008664@masked.com,41672,"['-19.0087475', '-98.674991']",56–65,20k - 40k
CID_008665,43690,M,ADDR_008665,user_008665@masked.com,43864,"['-75.3991355', '83.147205']",18–25,60k - 80k
CID_008666,43852,F,ADDR_008666,user_008666@masked.com,42622,"['-1.2869465', '-2.918521']",56–65,20k - 40k
CID_008667,43674,F,ADDR_008667,user_008667@masked.com,26947,"['-2.5440225', '43.233265']",36–45,80k - 100k
CID_008668,44217,F,ADDR_008668,user_008668@masked.com,8102,"['-38.1305905', '-105.497647']",36–45,100k+
CID_008669,44513,F,ADDR_008669,user_008669@masked.com,4083,"['-62.5181115', '35.688797']",26–35,20k - 40k
CID_008670,43682,F,ADDR_008670,user_008670@masked.com,7069,"['-27.1287105', '114.935580']",36–45,100k+
CID_008671,44043,F,ADDR_008671,user_008671@masked.com,28610,"['1.9232485', '16.589780']",18–25,100k+
CID_008672,44644,F,ADDR_008672,user_008672@masked.com,39200,"['-15.2060125', '40.386763']",46–55,20k - 40k
CID_008673,44319,M,ADDR_008673,user_008673@masked.com,35703,"['-81.487591', '123.664002']",26–35,100k+
CID_008674,44446,M,ADDR_008674,user_008674@masked.com,40503,"['-79.5724575', '36.355693']",56–65,40k - 60k
CID_008675,44508,F,ADDR_008675,user_008675@masked.com,3384,"['-69.7845655', '-24.054325']",36–45,60k - 80k
CID_008676,44089,F,ADDR_008676,user_008676@masked.com,42738,"['76.159479', '172.846446']",26–35,100k+
CID_008677,44563,M,ADDR_008677,user_008677@masked.com,42677,"['-13.6962125', '81.870450']",36–45,60k - 80k
CID_008678,43810,F,ADDR_008678,user_008678@masked.com,5152,"['-8.8611675', '64.245890']",26–35,20k - 40k
CID_008679,44732,F,ADDR_008679,user_008679@masked.com,35130,"['-39.6594425', '89.904425']",56–65,100k+
CID_008680,43801,M,ADDR_008680,user_008680@masked.com,17415,"['44.596447', '175.619942']",46–55,100k+
CID_008681,44037,M,ADDR_008681,user_008681@masked.com,36279,"['-2.0448005', '61.663185']",26–35,100k+
CID_008682,43730,F,ADDR_008682,user_008682@masked.com,11956,"['-0.6501545', '-114.017520']",46–55,100k+
CID_008683,44641,M,ADDR_008683,user_008683@masked.com,22092,"['25.255127', '153.511385']",46–55,100k+
CID_008684,44558,M,ADDR_008684,user_008684@masked.com,18186,"['6.3667405', '-51.311261']",36–45,100k+
CID_008685,44691,F,ADDR_008685,user_008685@masked.com,26390,"['13.4752815', '106.647059']",56–65,100k+
CID_008686,44469,M,ADDR_008686,user_008686@masked.com,43246,"['38.929920', '143.255362']",18–25,100k+
CID_008687,44029,F,ADDR_008687,user_008687@masked.com,15644,"['73.2052285', '23.998649']",36–45,100k+
CID_008688,43975,F,ADDR_008688,user_008688@masked.com,13979,"['30.362612', '-73.054378']",26–35,100k+
CID_008689,44486,M,ADDR_008689,user_008689@masked.com,31530,"['-21.2506825', '23.064159']",36–45,100k+
CID_008690,43777,F,ADDR_008690,user_008690@masked.com,29094,"['-81.618654', '-18.785675']",26–35,100k+
CID_008691,43995,F,ADDR_008691,user_008691@masked.com,37838,"['-5.0065385', '-2.643078']",46–55,20k - 40k
CID_008692,44046,M,ADDR_008692,user_008692@masked.com,24212,"['-42.414800', '-170.947439']",36–45,100k+
CID_008693,43843,M,ADDR_008693,user_008693@masked.com,37563,"['-89.791026', '-113.671959']",26–35,100k+
CID_008694,43902,M,ADDR_008694,user_008694@masked.com,27990,"['17.4104855', '35.690598']",46–55,60k - 80k
CID_008695,44000,M,ADDR_008695,user_008695@masked.com,26578,"['14.2663825', '-56.855140']",56–65,100k+
CID_008696,44419,M,ADDR_008696,user_008696@masked.com,20702,"['18.1265885', '69.663655']",26–35,100k+
CID_008697,44336,M,ADDR_008697,user_008697@masked.com,38839,"['77.369880', '88.244908']",36–45,100k+
CID_008698,44188,F,ADDR_008698,user_008698@masked.com,33304,"['-80.697281', '48.467798']",46–55,100k+
CID_008699,44022,F,ADDR_008699,user_008699@masked.com,25328,"['80.3810095', '-158.809911']",56–65,100k+
CID_008700,44649,M,ADDR_008700,user_008700@masked.com,9201,"['33.980762', '53.029108']",46–55,40k - 60k
CID_008701,43912,F,ADDR_008701,user_008701@masked.com,29958,"['-6.969484', '-55.013751']",36–45,100k+
CID_008702,44192,M,ADDR_008702,user_008702@masked.com,39134,"['72.242246', '-135.304679']",18–25,100k+
CID_008703,44375,M,ADDR_008703,user_008703@masked.com,35178,"['-33.639172', '9.516567']",36–45,100k+
CID_008704,44375,F,ADDR_008704,user_008704@masked.com,4456,"['-77.259299', '127.479979']",46–55,80k - 100k
CID_008705,44708,M,ADDR_008705,user_008705@masked.com,43193,"['35.220088', '99.088199']",36–45,100k+
CID_008706,44709,F,ADDR_008706,user_008706@masked.com,17155,"['-87.5647865', '101.541126']",56–65,100k+
CID_008707,44724,M,ADDR_008707,user_008707@masked.com,4576,"['1.0153395', '-135.067173']",46–55,100k+
CID_008708,44541,M,ADDR_008708,user_008708@masked.com,37956,"['-5.0810505', '58.795421']",46–55,60k - 80k
CID_008709,43817,F,ADDR_008709,user_008709@masked.com,44476,"['-47.826796', '-17.426765']",46–55,80k - 100k
CID_008710,44116,M,ADDR_008710,user_008710@masked.com,4406,"['72.4954005', '-37.164614']",18–25,100k+
CID_008711,43716,M,ADDR_008711,user_008711@masked.com,14425,"['-30.7627565', '-102.582636']",26–35,100k+
CID_008712,43887,F,ADDR_008712,user_008712@masked.com,25836,"['75.8266725', '-17.974400']",26–35,100k+
CID_008713,44509,M,ADDR_008713,user_008713@masked.com,28788,"['-14.5404195', '32.957138']",56–65,100k+
CID_008714,44491,M,ADDR_008714,user_008714@masked.com,18071,"['-55.156477', '-25.640639']",56–65,100k+
CID_008715,44608,F,ADDR_008715,user_008715@masked.com,3442,"['23.224978', '-105.287374']",26–35,100k+
CID_008716,44000,F,ADDR_008716,user_008716@masked.com,10067,"['-78.2395825', '156.246867']",18–25,100k+
CID_008717,44047,M,ADDR_008717,user_008717@masked.com,41646,"['-75.969559', '-7.777335']",26–35,100k+
CID_008718,43988,M,ADDR_008718,user_008718@masked.com,3306,"['72.702771', '104.688303']",46–55,100k+
CID_008719,44515,M,ADDR_008719,user_008719@masked.com,2403,"['-0.834019', '-125.906291']",46–55,100k+
CID_008720,44519,M,ADDR_008720,user_008720@masked.com,38404,"['-62.1653515', '-2.592430']",36–45,100k+
CID_008721,44084,M,ADDR_008721,user_008721@masked.com,6034,"['34.2169805', '13.646350']",18–25,100k+
CID_008722,44059,M,ADDR_008722,user_008722@masked.com,28067,"['85.208069', '-146.479800']",36–45,100k+
CID_008723,43966,F,ADDR_008723,user_008723@masked.com,35889,"['66.958278', '-88.085442']",26–35,100k+
CID_008724,44067,F,ADDR_008724,user_008724@masked.com,15284,"['1.040891', '115.714751']",56–65,100k+
CID_008725,43767,M,ADDR_008725,user_008725@masked.com,3272,"['-62.2195285', '-83.525817']",46–55,100k+
CID_008726,44463,M,ADDR_008726,user_008726@masked.com,44059,"['-7.6879635', '21.071669']",56–65,100k+
CID_008727,44359,M,ADDR_008727,user_008727@masked.com,2884,"['68.8755875', '64.537286']",56–65,100k+
CID_008728,44581,M,ADDR_008728,user_008728@masked.com,6490,"['-1.7352405', '69.063508']",26–35,100k+
CID_008729,44479,M,ADDR_008729,user_008729@masked.com,30331,"['15.8986455', '-79.572660']",36–45,100k+
CID_008730,44516,M,ADDR_008730,user_008730@masked.com,25379,"['0.7851695', '-21.622891']",46–55,100k+
CID_008731,44124,M,ADDR_008731,user_008731@masked.com,18710,"['-33.4936685', '108.049366']",18–25,100k+
CID_008732,43786,F,ADDR_008732,user_008732@masked.com,28223,"['68.1430695', '82.566122']",36–45,100k+
CID_008733,44716,F,ADDR_008733,user_008733@masked.com,41234,"['66.5551265', '-65.357510']",18–25,20k - 40k
CID_008734,44092,F,ADDR_008734,user_008734@masked.com,13137,"['50.5825565', '108.281283']",26–35,100k+
CID_008735,43862,M,ADDR_008735,user_008735@masked.com,29044,"['74.9431105', '98.552410']",36–45,100k+
CID_008736,43908,M,ADDR_008736,user_008736@masked.com,33542,"['77.714611', '-121.733113']",56–65,100k+
CID_008737,43897,M,ADDR_008737,user_008737@masked.com,39147,"['-11.7682395', '143.465912']",46–55,20k - 40k
CID_008738,43954,F,ADDR_008738,user_008738@masked.com,12688,"['-10.611389', '66.292622']",46–55,100k+
CID_008739,44650,M,ADDR_008739,user_008739@masked.com,39296,"['-76.3681855', '-32.158314']",56–65,100k+
CID_008740,44649,M,ADDR_008740,user_008740@masked.com,24068,"['62.599182', '-106.956198']",18–25,40k - 60k
CID_008741,44476,M,ADDR_008741,user_008741@masked.com,32281,"['5.875040', '156.901253']",26–35,100k+
CID_008742,44549,F,ADDR_008742,user_008742@masked.com,6148,"['45.6919135', '70.037300']",46–55,20k - 40k
CID_008743,44045,M,ADDR_008743,user_008743@masked.com,30508,"['-85.326973', '-33.088435']",26–35,100k+
CID_008744,44498,M,ADDR_008744,user_008744@masked.com,5538,"['28.161758', '-89.459065']",56–65,100k+
CID_008745,43768,F,ADDR_008745,user_008745@masked.com,29466,"['54.4398745', '-60.010730']",18–25,100k+
CID_008746,43781,M,ADDR_008746,user_008746@masked.com,35398,"['-51.4118405', '-75.403914']",26–35,100k+
CID_008747,44486,M,ADDR_008747,user_008747@masked.com,33744,"['-68.454764', '-39.564637']",56–65,20k - 40k
CID_008748,43907,M,ADDR_008748,user_008748@masked.com,4348,"['74.0239565', '-1.325841']",18–25,80k - 100k
CID_008749,44348,F,ADDR_008749,user_008749@masked.com,28072,"['-21.1072225', '114.423506']",18–25,100k+
CID_008750,43757,F,ADDR_008750,user_008750@masked.com,26939,"['71.0471585', '-117.986177']",18–25,100k+
CID_008751,43790,M,ADDR_008751,user_008751@masked.com,2658,"['-2.641603', '-65.985181']",18–25,100k+
CID_008752,44630,F,ADDR_008752,user_008752@masked.com,40149,"['1.936810', '174.073864']",36–45,100k+
CID_008753,44242,F,ADDR_008753,user_008753@masked.com,34513,"['3.7800425', '-71.045275']",56–65,100k+
CID_008754,44721,F,ADDR_008754,user_008754@masked.com,34070,"['45.935146', '-76.499841']",56–65,60k - 80k
CID_008755,44303,M,ADDR_008755,user_008755@masked.com,26674,"['-29.2326285', '-126.617192']",18–25,100k+
CID_008756,44712,M,ADDR_008756,user_008756@masked.com,36838,"['-69.0098515', '160.104099']",36–45,100k+
CID_008757,44524,F,ADDR_008757,user_008757@masked.com,17480,"['87.691321', '-140.282097']",26–35,100k+
CID_008758,43734,F,ADDR_008758,user_008758@masked.com,43051,"['87.0119285', '-31.170725']",46–55,100k+
CID_008759,44668,F,ADDR_008759,user_008759@masked.com,4472,"['29.795352', '49.638238']",36–45,100k+
CID_008760,44535,F,ADDR_008760,user_008760@masked.com,24181,"['-67.130384', '5.052943']",36–45,100k+
CID_008761,44010,F,ADDR_008761,user_008761@masked.com,33855,"['-82.2574185', '173.081669']",18–25,100k+
CID_008762,43762,F,ADDR_008762,user_008762@masked.com,22957,"['49.3714345', '-61.879958']",26–35,100k+
CID_008763,43937,F,ADDR_008763,user_008763@masked.com,36045,"['85.413638', '57.190175']",18–25,100k+
CID_008764,44696,F,ADDR_008764,user_008764@masked.com,20122,"['25.990179', '46.183778']",36–45,100k+
CID_008765,44594,F,ADDR_008765,user_008765@masked.com,26364,"['-1.723856', '-108.840777']",36–45,100k+
CID_008766,43649,F,ADDR_008766,user_008766@masked.com,12767,"['13.565794', '167.478042']",26–35,20k - 40k
CID_008767,43950,M,ADDR_008767,user_008767@masked.com,37946,"['27.573026', '-154.866379']",18–25,100k+
CID_008768,44179,F,ADDR_008768,user_008768@masked.com,23110,"['21.161725', '54.998140']",18–25,100k+
CID_008769,44697,F,ADDR_008769,user_008769@masked.com,31836,"['-51.4280785', '-90.558861']",36–45,100k+
CID_008770,43958,M,ADDR_008770,user_008770@masked.com,38622,"['11.705776', '76.355811']",46–55,100k+
CID_008771,43674,M,ADDR_008771,user_008771@masked.com,32576,"['82.8661675', '53.489584']",46–55,100k+
CID_008772,43830,F,ADDR_008772,user_008772@masked.com,44302,"['80.6791095', '-15.545870']",18–25,100k+
CID_008773,43939,F,ADDR_008773,user_008773@masked.com,9982,"['-34.4118585', '165.191017']",18–25,100k+
CID_008774,43728,M,ADDR_008774,user_008774@masked.com,38070,"['-35.0775365', '-39.516617']",56–65,100k+
CID_008775,44246,M,ADDR_008775,user_008775@masked.com,10942,"['48.619182', '158.773067']",18–25,80k - 100k
CID_008776,43762,M,ADDR_008776,user_008776@masked.com,35826,"['-50.068077', '-83.510335']",18–25,100k+
CID_008777,44569,M,ADDR_008777,user_008777@masked.com,26603,"['-39.693670', '12.448900']",26–35,100k+
CID_008778,44352,M,ADDR_008778,user_008778@masked.com,5555,"['-71.1870685', '21.755642']",36–45,100k+
CID_008779,44090,F,ADDR_008779,user_008779@masked.com,41304,"['-62.8865425', '-136.043629']",46–55,100k+
CID_008780,44449,M,ADDR_008780,user_008780@masked.com,10846,"['-4.462066', '5.072031']",36–45,100k+
CID_008781,44105,M,ADDR_008781,user_008781@masked.com,30439,"['38.145619', '92.503254']",46–55,100k+
CID_008782,44586,M,ADDR_008782,user_008782@masked.com,40539,"['-7.4828475', '-5.736644']",56–65,100k+
CID_008783,44587,M,ADDR_008783,user_008783@masked.com,7876,"['44.1515285', '-118.282917']",46–55,100k+
CID_008784,43717,F,ADDR_008784,user_008784@masked.com,27964,"['78.1430435', '-56.898269']",26–35,100k+
CID_008785,44153,F,ADDR_008785,user_008785@masked.com,32390,"['-27.6829785', '153.799982']",18–25,60k - 80k
CID_008786,44343,F,ADDR_008786,user_008786@masked.com,4502,"['-2.4873015', '6.172915']",36–45,60k - 80k
CID_008787,44400,M,ADDR_008787,user_008787@masked.com,14474,"['-16.3194055', '33.157340']",26–35,100k+
CID_008788,44543,F,ADDR_008788,user_008788@masked.com,36112,"['-59.3727765', '-75.424632']",36–45,80k - 100k
CID_008789,44513,M,ADDR_008789,user_008789@masked.com,39970,"['69.089124', '-115.439907']",26–35,100k+
CID_008790,43779,M,ADDR_008790,user_008790@masked.com,23329,"['32.607625', '-157.588091']",26–35,100k+
CID_008791,44193,F,ADDR_008791,user_008791@masked.com,11609,"['-38.9635075', '-25.494733']",26–35,100k+
CID_008792,44196,M,ADDR_008792,user_008792@masked.com,39847,"['80.2081815', '-78.173723']",26–35,100k+
CID_008793,44426,F,ADDR_008793,user_008793@masked.com,15500,"['-28.702306', '116.905595']",56–65,80k - 100k
CID_008794,44049,F,ADDR_008794,user_008794@masked.com,11429,"['-17.515407', '36.551828']",46–55,100k+
CID_008795,44474,M,ADDR_008795,user_008795@masked.com,28989,"['-57.212926', '77.748601']",46–55,20k - 40k
CID_008796,44126,M,ADDR_008796,user_008796@masked.com,7094,"['-7.790809', '24.706374']",36–45,100k+
CID_008797,43985,M,ADDR_008797,user_008797@masked.com,14942,"['33.6528865', '-165.795732']",36–45,20k - 40k
CID_008798,43879,M,ADDR_008798,user_008798@masked.com,26306,"['55.569225', '-39.024992']",26–35,100k+
